Character 1 ID;Character 2 ID;Number of Comic Books Where Character 1 and Character 2 Both Appeared
675;218;6
686;218;3
687;218;3
689;218;12
691;218;21
692;218;12
624;219;6
627;219;3
651;219;6
684;219;6
628;220;6
634;220;3
656;220;21
664;220;15
675;220;3
684;220;3
686;220;3
687;220;6
689;220;3
691;220;3
669;221;3
625;222;9
627;222;3
640;222;9
641;222;9
642;222;3
646;222;3
659;222;9
662;222;6
667;222;3
669;222;345
675;222;6
680;222;3
681;222;3
625;223;12
627;223;3
634;223;30
636;223;18
645;223;69
646;223;27
648;223;3
651;223;18
654;223;6
659;223;81
662;223;18
664;223;3
669;223;18
671;223;3
673;223;6
675;223;12
678;223;9
680;223;9
681;223;39
683;223;15
684;223;51
691;223;30
628;224;6
650;224;3
656;224;27
664;224;15
666;224;3
669;224;3
675;224;3
687;224;12
689;224;3
664;225;3
669;225;3
669;226;6
675;226;3
624;227;3
625;227;21
629;227;3
636;227;12
639;227;3
645;227;45
646;227;24
648;227;3
651;227;9
654;227;6
659;227;30
680;227;3
681;227;9
683;227;3
684;227;24
689;227;3
691;227;6
624;228;36
625;228;9
627;228;6
629;228;3
634;228;33
644;228;21
645;228;9
646;228;15
656;228;6
659;228;54
662;228;39
663;228;3
664;228;18
666;228;3
668;228;6
669;228;21
675;228;6
684;228;3
689;228;3
691;228;18
634;230;3
662;230;18
675;230;9
684;230;3
645;232;15
671;232;21
675;232;6
683;232;3
684;232;6
686;232;3
662;234;3
662;235;6
675;235;3
687;235;3
627;236;6
650;236;6
663;236;6
664;236;6
669;236;3
686;236;3
687;236;12
689;236;3
690;236;3
656;237;12
664;237;15
675;237;3
628;238;3
656;238;3
687;238;3
688;238;39
624;239;36
625;239;18
627;239;3
629;239;3
634;239;33
636;239;15
645;239;63
646;239;33
651;239;27
654;239;6
659;239;72
662;239;6
664;239;3
669;239;12
671;239;3
673;239;3
678;239;3
680;239;9
681;239;15
683;239;3
684;239;66
691;239;21
692;242;18
645;243;3
664;244;9
686;244;12
689;244;3
634;245;3
662;245;48
675;245;3
677;248;3
645;249;33
680;249;9
681;249;3
684;249;3
662;250;3
648;255;15
659;255;6
662;255;9
666;255;3
668;255;6
669;255;3
674;255;3
678;255;6
684;255;12
691;255;3
645;257;3
651;257;12
684;257;6
624;258;3
625;258;48
627;258;6
629;258;9
641;258;42
644;258;18
645;258;15
646;258;15
659;258;24
662;258;9
664;258;6
669;258;126
675;258;3
680;258;30
681;258;9
684;258;6
686;258;3
689;258;3
691;258;21
624;259;39
625;259;24
629;259;3
634;259;42
636;259;12
639;259;3
645;259;132
646;259;12
649;259;3
651;259;9
654;259;6
659;259;66
662;259;9
671;259;27
675;259;12
680;259;6
681;259;9
683;259;6
684;259;33
686;259;3
691;259;9
657;260;3
624;261;33
625;261;15
627;261;6
629;261;3
634;261;30
636;261;15
639;261;3
645;261;84
646;261;6
649;261;6
651;261;33
659;261;48
662;261;15
667;261;12
669;261;6
671;261;9
672;261;12
675;261;12
678;261;6
680;261;3
683;261;6
684;261;48
690;261;3
691;261;6
624;263;3
628;263;3
634;263;3
636;263;9
645;263;21
646;263;3
648;263;30
651;263;12
656;263;3
662;263;6
671;263;3
672;263;3
675;263;3
680;263;3
681;263;9
684;263;9
687;263;3
645;264;3
646;264;6
672;264;3
680;264;3
625;265;12
636;265;9
645;265;99
654;265;6
659;265;12
671;265;24
680;265;6
683;265;3
684;265;3
691;265;6
662;266;3
674;266;3
645;267;6
627;270;54
659;270;3
662;270;3
664;270;3
666;270;9
627;272;3
634;272;39
644;272;3
645;272;6
646;272;3
659;272;57
662;272;9
664;272;15
668;272;6
669;272;9
675;272;6
689;272;3
691;272;3
625;273;15
636;273;6
645;273;51
646;273;15
651;273;3
653;273;3
654;273;6
659;273;30
671;273;21
672;273;3
675;273;6
680;273;3
681;273;9
683;273;12
684;273;21
686;273;3
691;273;6
632;274;9
644;274;3
628;276;3
645;276;3
646;276;6
648;276;18
651;276;3
656;276;3
661;276;6
680;276;3
681;276;9
687;276;3
624;277;12
638;277;3
688;279;21
637;280;6
651;280;3
662;280;9
667;280;69
669;280;3
670;280;3
675;280;21
677;280;9
684;280;6
691;280;3
662;284;9
669;284;3
625;286;3
645;286;3
669;286;6
632;287;9
628;288;3
656;288;3
687;288;3
624;289;36
625;289;18
627;289;3
629;289;3
634;289;42
641;289;12
643;289;3
644;289;3
645;289;3
646;289;3
656;289;3
659;289;87
661;289;3
662;289;21
664;289;3
666;289;3
669;289;21
675;289;24
680;289;18
681;289;3
684;289;3
689;289;3
690;289;6
691;289;24
677;290;6
624;291;3
634;291;12
636;291;21
645;291;15
646;291;3
651;291;15
659;291;6
662;291;15
671;291;3
672;291;3
675;291;9
678;291;3
684;291;30
690;291;3
624;292;3
634;292;12
636;292;9
641;292;33
645;292;18
647;292;3
659;292;48
662;292;9
667;292;3
669;292;9
675;292;27
684;292;3
691;292;12
669;293;3
645;294;6
648;294;3
651;294;9
680;294;3
625;295;3
634;295;6
645;295;9
653;295;3
659;295;9
662;295;9
663;295;3
664;295;3
669;295;6
675;295;3
691;295;6
645;296;3
653;296;12
669;296;3
659;299;12
662;299;21
667;299;21
669;299;9
645;300;9
659;300;12
636;301;3
645;301;30
648;301;18
680;301;3
681;301;9
640;302;9
646;302;6
659;302;3
669;302;27
659;303;27
662;303;3
663;303;3
669;303;9
675;303;21
689;303;3
634;304;3
662;304;18
675;304;9
684;304;3
624;305;3
669;308;6
636;310;3
645;310;3
680;310;9
681;310;3
634;311;3
645;311;6
683;311;3
636;312;6
645;312;9
648;312;6
662;312;3
681;312;15
684;312;3
624;313;3
634;313;9
662;313;6
672;313;3
675;313;6
684;313;3
659;314;21
662;314;3
664;314;6
669;314;3
675;314;6
689;314;3
691;314;12
628;315;3
645;315;12
646;315;3
648;315;33
651;315;36
656;315;3
672;315;3
680;315;3
681;315;9
684;315;36
687;315;3
628;316;3
645;316;27
648;316;48
651;316;21
656;316;3
680;316;3
681;316;9
684;316;15
687;316;3
669;317;3
662;319;6
624;320;3
625;320;18
627;320;3
636;320;12
645;320;75
646;320;30
648;320;3
651;320;6
654;320;6
659;320;24
662;320;12
664;320;3
669;320;21
673;320;6
675;320;3
680;320;6
681;320;24
683;320;6
684;320;51
691;320;24
625;321;12
627;321;3
634;321;3
641;321;15
645;321;6
651;321;3
652;321;3
661;321;3
662;321;3
663;321;6
666;321;3
667;321;3
669;321;12
673;321;6
675;321;6
678;321;3
680;321;21
684;321;3
687;321;6
691;321;6
686;322;3
659;323;15
662;323;45
675;323;3
669;324;6
625;325;6
636;325;9
645;325;9
662;325;3
667;325;3
669;325;6
678;325;6
669;329;3
625;330;9
640;330;9
641;330;9
642;330;3
646;330;3
659;330;9
662;330;3
667;330;3
669;330;369
675;330;3
680;330;3
681;330;6
692;330;9
636;331;6
646;331;3
648;331;3
659;331;6
662;331;6
669;331;6
672;331;6
675;331;3
684;331;9
690;331;3
669;333;3
675;333;3
627;334;3
634;334;6
645;334;24
659;334;6
669;334;9
671;334;21
675;334;6
683;334;9
684;334;6
686;334;3
634;335;6
662;335;6
663;335;3
669;335;6
675;335;3
659;336;12
628;337;3
634;337;3
641;337;3
644;337;12
645;337;15
646;337;3
656;337;6
659;337;48
662;337;18
663;337;3
667;337;3
668;337;12
669;337;15
675;337;24
677;337;3
678;337;6
684;337;6
687;337;3
689;337;3
691;337;15
624;338;18
627;338;6
630;338;3
634;338;27
636;338;12
640;338;9
646;338;24
650;338;3
653;338;3
656;338;3
659;338;141
662;338;24
664;338;3
666;338;3
669;338;141
670;338;3
675;338;30
676;338;9
684;338;3
687;338;3
691;338;69
645;339;18
648;339;3
651;339;9
669;339;3
684;339;3
662;340;6
669;340;3
688;340;24
645;341;3
650;341;3
653;341;9
663;341;3
669;341;6
641;344;9
647;344;3
659;344;39
662;344;3
667;344;6
669;344;6
675;344;9
691;344;9
645;345;3
648;345;48
651;345;18
680;345;3
681;345;9
684;345;15
627;346;9
666;346;3
653;347;15
659;348;6
669;348;6
675;348;3
681;348;3
659;349;6
691;349;3
627;352;3
666;352;6
690;352;3
647;354;3
659;354;6
678;354;3
642;356;3
645;356;18
648;356;15
659;356;30
662;356;6
666;356;3
668;356;6
669;356;3
678;356;6
684;356;12
691;356;9
634;359;12
645;359;6
659;359;54
662;359;39
664;359;18
665;359;3
669;359;12
675;359;3
680;359;6
684;359;9
686;359;3
689;359;9
691;359;21
656;360;21
664;360;3
675;360;3
691;360;6
692;360;12
634;362;3
636;362;3
659;362;3
662;362;6
669;362;3
675;362;3
634;363;9
645;363;12
662;363;9
671;363;6
672;363;15
675;363;3
684;363;6
624;365;6
653;365;3
659;365;45
662;365;9
663;365;3
664;365;3
666;365;6
669;365;6
691;365;12
644;366;9
678;366;6
624;367;12
627;367;3
628;367;3
642;367;21
648;367;15
656;367;3
659;367;180
662;367;6
664;367;3
667;367;6
669;367;6
675;367;9
684;367;12
687;367;3
691;367;15
669;369;3
674;369;3
691;369;3
676;370;9
625;372;9
636;372;12
645;372;15
651;372;48
654;372;6
675;372;3
678;372;6
683;372;3
684;372;33
643;374;9
659;374;15
661;374;3
662;374;6
669;374;9
675;374;3
680;374;3
681;374;3
688;374;3
689;374;6
690;374;6
691;374;9
625;375;9
627;375;3
633;375;6
641;375;3
642;375;3
645;375;12
647;375;3
648;375;6
651;375;9
654;375;6
659;375;6
662;375;24
664;375;9
666;375;6
667;375;9
669;375;12
675;375;12
682;375;3
683;375;3
684;375;6
688;375;3
691;375;6
641;376;9
647;376;3
659;376;48
669;376;6
675;376;33
691;376;12
624;377;3
625;377;3
634;377;9
640;377;30
646;377;6
659;377;12
662;377;30
663;377;3
667;377;21
669;377;63
670;377;12
675;377;24
677;377;12
679;377;9
680;377;3
686;377;3
688;377;48
689;377;9
691;377;12
628;379;3
635;379;3
644;379;6
656;379;3
669;379;6
687;379;3
624;381;60
627;381;3
630;381;3
634;381;36
635;381;3
637;381;3
641;381;9
644;381;3
645;381;3
646;381;6
659;381;93
661;381;3
662;381;24
663;381;3
664;381;6
667;381;18
669;381;30
670;381;15
673;381;12
675;381;27
677;381;12
679;381;9
684;381;9
691;381;48
624;382;84
625;383;28
636;383;14
645;383;602
648;383;28
651;383;14
656;383;14
662;383;28
671;383;70
684;383;28
624;384;182
627;384;168
634;384;140
659;384;168
662;387;56
627;388;28
638;388;14
643;388;14
662;388;98
664;388;14
665;388;14
686;388;28
689;388;238
625;389;182
629;389;42
641;389;112
645;389;14
669;389;14
680;389;168
684;389;14
634;390;14
659;390;42
675;390;28
691;391;14
630;393;14
634;393;14
669;393;14
691;393;14
656;395;14
681;396;28
684;396;14
666;398;14
673;398;28
659;399;14
669;399;28
692;400;14
636;402;14
663;402;14
664;402;28
645;403;14
659;403;28
662;403;742
669;403;14
675;403;98
672;404;14
628;405;28
656;405;28
687;405;28
665;406;14
689;406;14
625;408;14
636;408;42
683;408;14
659;410;14
660;410;42
691;410;14
624;411;42
666;411;28
650;412;28
662;412;28
687;412;42
690;412;14
624;413;28
661;415;14
662;415;14
691;415;14
692;416;28
628;417;28
656;417;28
687;417;28
689;417;84
656;418;14
662;418;14
664;418;28
686;418;84
656;419;14
662;419;28
634;421;14
645;421;14
664;421;14
627;423;14
634;423;196
646;423;56
659;423;322
662;423;196
663;423;14
664;423;14
667;423;28
669;423;210
675;423;112
689;423;28
691;423;56
683;425;168
659;426;14
624;429;14
634;429;14
662;429;252
669;429;14
670;429;14
683;429;42
687;429;14
635;430;14
670;430;14
653;431;14
691;431;14
662;432;14
628;433;28
650;433;28
656;433;28
687;433;70
628;434;28
656;434;84
687;434;28
645;435;42
646;435;28
684;435;56
637;436;28
624;438;56
627;438;168
656;438;14
666;438;14
659;439;28
691;439;14
625;440;14
636;440;42
645;440;14
645;441;28
671;441;42
633;443;56
664;445;14
691;445;14
659;447;14
643;448;14
688;448;14
689;448;28
645;450;28
683;450;14
627;451;28
633;451;28
634;451;14
664;451;14
674;453;14
650;455;28
687;455;42
628;456;28
656;456;56
664;456;28
687;456;28
691;456;14
656;458;14
662;462;154
675;462;70
687;462;42
627;464;56
675;464;14
690;464;42
624;466;28
627;466;70
634;466;14
662;466;14
666;466;14
673;466;28
675;466;14
684;466;28
691;466;14
677;468;14
628;469;28
656;469;28
687;469;28
645;470;42
634;472;182
659;472;168
662;472;196
664;472;56
675;472;14
680;472;14
684;472;42
689;472;14
664;474;70
669;474;14
627;475;14
662;476;14
664;476;14
686;476;14
689;476;42
659;477;28
669;477;28
675;477;14
656;478;14
662;478;14
664;478;70
686;478;154
664;479;14
691;479;42
624;480;210
653;480;14
662;480;14
669;480;70
690;480;98
691;480;42
659;481;182
624;487;84
628;487;28
634;487;126
656;487;112
659;487;98
662;487;28
664;487;28
669;487;14
675;487;14
687;487;28
691;487;28
645;488;42
683;488;14
668;489;56
627;490;28
628;491;28
656;491;98
687;491;28
656;492;14
661;492;14
666;494;28
691;494;14
681;495;14
627;496;42
662;496;14
645;497;28
650;497;28
671;497;42
687;497;56
636;498;28
659;499;126
691;499;28
645;501;112
646;501;84
669;501;14
680;501;14
684;501;42
648;502;28
651;502;14
683;502;56
684;502;14
646;503;14
676;504;42
645;505;98
646;505;14
684;505;14
686;506;14
634;507;14
667;507;280
675;507;56
684;507;14
650;508;28
656;508;14
662;508;14
664;508;42
665;508;14
686;508;84
687;508;56
689;508;56
683;509;168
651;511;14
656;511;14
673;511;14
684;511;14
645;512;14
684;512;14
675;513;14
687;513;70
634;514;14
664;514;14
669;514;14
675;514;14
684;514;14
691;514;14
662;515;14
667;515;28
675;515;14
684;515;14
692;518;84
624;519;14
684;519;14
638;520;14
662;521;14
664;521;70
686;521;140
627;522;14
653;522;14
662;522;98
664;522;14
669;522;28
689;522;14
691;522;14
648;523;196
651;523;84
684;523;70
624;525;14
627;525;14
634;525;42
645;525;84
651;525;14
656;525;14
662;525;28
672;525;14
675;525;14
691;525;14
656;526;14
645;529;28
642;530;70
659;532;14
669;532;28
669;533;56
675;533;84
681;534;98
684;534;14
634;535;168
659;535;140
662;535;70
664;535;84
668;535;14
675;535;28
684;535;28
645;538;14
624;540;154
634;540;168
659;540;154
662;540;70
664;540;84
668;540;14
675;540;28
684;540;28
624;541;112
627;541;56
625;544;28
636;544;14
641;544;42
645;544;560
662;544;28
669;544;14
671;544;70
680;544;28
684;544;14
691;544;14
624;547;42
659;548;14
632;549;56
644;549;14
660;551;56
627;554;14
661;554;14
662;554;14
669;554;56
691;554;14
659;556;70
669;556;14
688;557;14
624;558;168
627;558;224
660;558;56
661;558;14
669;558;28
684;558;14
690;558;14
645;559;14
651;559;14
684;559;14
684;560;14
689;560;84
692;561;28
645;562;56
667;565;42
675;565;84
643;566;56
665;566;14
689;566;196
662;568;70
667;568;56
675;568;84
648;569;14
651;569;14
681;569;98
659;571;14
667;571;14
675;571;14
688;571;28
627;572;28
666;572;28
690;572;14
662;573;14
627;574;84
666;574;42
690;574;14
643;576;14
645;576;14
686;576;14
689;576;14
624;577;98
627;578;140
662;578;14
690;578;14
662;580;14
664;580;28
667;581;14
650;582;28
656;582;14
662;582;14
664;582;28
666;582;28
686;582;84
687;582;56
689;582;56
627;583;14
628;586;28
656;586;98
687;586;28
653;587;14
661;587;14
662;587;28
686;587;14
689;587;42
691;587;14
627;590;14
645;591;28
683;591;14
688;591;28
653;592;14
665;592;14
689;592;14
634;594;14
675;594;14
684;594;14
659;595;28
662;595;28
675;595;14
667;597;14
627;599;14
645;599;140
649;599;14
671;599;70
684;599;14
681;600;42
627;602;28
634;602;14
662;602;14
663;602;14
664;602;28
675;602;14
684;602;14
690;602;14
691;602;14
648;603;56
664;604;14
645;605;28
624;607;98
627;607;266
634;607;14
657;607;14
662;607;168
663;607;14
675;607;14
689;607;84
627;608;14
690;608;14
625;609;28
636;609;14
641;609;42
645;609;518
662;609;28
664;609;14
669;609;14
671;609;70
680;609;42
684;609;14
656;610;14
662;610;14
664;610;56
686;610;126
625;611;14
645;611;28
648;611;14
671;611;14
681;611;28
660;612;70
645;613;14
671;613;14
659;614;154
662;614;14
669;614;14
675;614;84
662;615;14
667;615;14
669;615;28
677;615;42
625;616;112
641;616;224
645;616;42
659;616;70
662;616;42
669;616;14
680;616;140
683;616;14
634;617;14
662;617;14
669;617;42
645;619;56
684;619;14
691;619;28
624;620;182
625;620;182
627;620;14
629;620;42
634;620;196
636;620;56
645;620;168
646;620;14
651;620;14
654;620;28
659;620;168
662;620;126
669;620;56
671;620;14
675;620;28
680;620;42
683;620;42
684;620;70
686;620;14
689;620;28
691;620;56
664;621;14
669;621;14
691;621;42
650;622;28
687;622;42
627;624;168
634;624;168
653;624;14
659;624;154
675;624;14
684;624;14
629;625;42
636;625;14
641;625;112
645;625;28
654;625;28
669;625;42
680;625;112
624;627;168
661;627;14
662;627;14
666;627;42
690;627;28
656;628;28
687;628;28
625;629;42
624;634;168
659;634;140
664;634;14
675;634;42
684;634;14
625;636;14
645;636;14
669;640;42
625;641;112
659;641;14
669;641;42
680;641;98
689;643;14
679;644;14
625;645;28
636;645;14
651;645;14
671;645;112
680;645;14
684;645;98
691;645;14
669;646;14
684;646;42
651;648;56
684;648;42
687;650;28
645;651;14
648;651;56
684;651;350
624;653;14
625;654;28
628;656;28
687;656;28
685;657;42
624;659;154
634;659;140
641;659;14
662;659;14
667;659;28
669;659;42
675;659;84
684;659;14
691;659;42
627;661;14
627;662;14
659;662;14
664;662;56
667;662;98
669;662;14
675;662;210
684;662;56
686;662;14
689;662;28
664;663;14
634;664;14
662;664;56
663;664;14
666;664;42
686;664;70
691;664;14
689;665;14
627;666;42
664;666;42
659;667;28
662;667;98
669;667;14
675;667;84
625;669;42
640;669;42
641;669;42
646;669;14
659;669;42
662;669;14
667;669;14
675;669;84
680;669;14
681;669;28
645;671;112
691;673;14
624;675;14
634;675;42
659;675;84
662;675;210
667;675;84
669;675;84
677;675;28
684;675;28
687;675;14
675;677;28
644;679;14
625;680;112
641;680;98
645;680;14
669;680;14
684;680;14
669;681;28
624;684;14
634;684;14
645;684;98
646;684;42
648;684;42
651;684;350
659;684;14
662;684;56
675;684;28
680;684;14
657;685;42
662;686;14
664;686;70
689;686;14
628;687;28
650;687;28
656;687;28
675;687;14
689;688;14
643;689;14
662;689;28
665;689;14
686;689;14
688;689;14
627;690;28
645;691;14
659;691;42
664;691;14
673;691;14
628;692;14
642;692;14
648;692;84
656;692;14
659;692;14
662;692;28
669;692;14
682;692;14
684;692;28
687;692;14
634;693;14
664;693;14
662;694;14
645;695;14
648;695;28
651;695;14
681;695;28
624;696;14
661;696;14
662;696;28
664;696;14
691;696;14
675;697;28
691;699;98
645;700;14
640;701;70
686;701;14
627;702;28
659;702;42
669;702;14
628;703;28
656;703;42
687;703;28
662;705;14
664;705;28
667;705;14
691;705;14
624;706;168
627;706;84
625;708;42
641;708;42
645;708;28
669;708;14
680;708;28
650;709;28
687;709;28
650;710;28
687;710;42
691;710;14
624;711;14
